date,authordisplayname,textdisplay,likecount,clean_textdisplay,label,confidence,status,Column 1,Column 2,Column 3,Column 4,sentiment,pred_topic,topic_name
2025-03-27 20:18:21+00:00,@wahyupermana1490,Ikutin cara china siap2 aja demo dimana mana atas nama demokrasi atas nama....dst,0.0,ikutin cara china siap aja demo dimana mana atas nama demokrasi atas namadst,Negatif,0.86,ok,,,,,negative,7,7_jepang_china_cina_mobil
2025-11-05 10:55:46+00:00,@muhammadfaras2764,Gak ada mobil listrik ramah lingkungan ðŸ˜‚,0.0,gak ada mobil listrik ramah lingkungan,Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-31 14:28:59+00:00,@ilhammusz,Tapi mobil listrik ga ada subsidi BBM,0.0,tapi mobil listrik ga ada bantuan pemerintah bahan bakar minyak,Negatif,0.86,ok,,,,,negative,4,4_bensin_bakar_minyak_bahan
2025-04-25 19:59:42+00:00,@yudhawibowo592,Kasian pertamina. Ntar sapa yg ngantri panjang beli pertalite. Klau semua naik mobil listrik. Kasian khan tukang operatornya cengok nunguiin org. Ntar mkn gaji buta mereka,0.0,kasian pertamina ntar sapa yg ngantri panjang beli pertalite klau semua naik mobil listrik kasian khan tukang operatornya cengok nunguiin org ntar mkn gaji buta mereka,Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-27 15:29:06+00:00,@cakranugraha-y2d,Aku malah nambah kok mas tukuo listrik wae aku emoh,0.0,aku malah nambah kok mas tukuo listrik wae aku emoh,Negatif,0.86,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-04-25 18:56:07+00:00,@yudhawibowo592,Ya klau pny mobil. Klau gak punya...ap musti hrs korupsi ap begal mobil tetangga. Coba kasih saran yg gak bener...,0.0,ya klau pny mobil klau gak punyaap musti hrs korupsi ap begal mobil tetangga coba kasih saran yg gak bener,Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-28 03:12:45+00:00,@mhpnet2078,Indonesia pajak mobilnya kelewat mahal. jadi yg punya mobil masih lebih sedikit,0.0,indonesia pajak mobilnya kelewat mahal jadi yg punya mobil masih lebih sedikit,Negatif,0.95,ok,,,,,negative,8,8_indonesia_rata_bumn_motor
2025-04-25 21:11:41+00:00,@yudhawibowo592,Nah iku kita dibegoiin jepang. Harga mobil tambah mahal. Fitur keselamatan mobil pelit ngasih. Alasannya gaji karyawan udh gede. Mo ngomong ap pejabatnya kita coba. Pokokny dan intinya bsok tgl 10 juni klau jepang main sm timnas kita gak mau ngalah kita sruh pulang itu org jepang. Jgn jualan mobil di tempat kita.,0.0,nah iku kita dibegoiin jepang harga mobil tambah mahal fitur keselamatan mobil pelit ngasih alasannya gaji karyawan udh gede mo ngomong ap pejabatnya kita coba pokokny dan intinya bsok tgl juni klau jepang main sm timnas kita gak mau ngalah kita sruh pulang itu org jepang jgn jualan mobil di tempat kita,Negatif,0.98,ok,,,,,negative,7,7_jepang_china_cina_mobil
2025-03-26 23:14:32+00:00,@wendasetyanto1399,"dimari, pemerintahnya disogok agar tidak mendukung perkembangan teknologi. <br><br>udah deh...lu beli aja dari gua, tar lu gua kasih. atur aja regupasinya...ðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜…",0.0,dimari pemerintahnya disogok agar tidak mendukung perkembangan teknologi brbrudah dehlu beli aja dari gua tar lu gua kasih atur aja regulasinya,Negatif,0.96,ok,,,,,negative,9,9_pemerintah_bantuan_pajak_ubah
2025-03-26 16:09:28+00:00,@reefiecanal5668,Harga batrenya masih muahal....,0.0,harga baterai masih muahal,Negatif,0.98,ok,,,,,negative,1,1_baterai_harga_mobil_tahun
2025-04-06 00:22:35+00:00,@tuzlaprintcenter3148,Tai,0.0,tai,Negatif,0.99,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2025-04-25 19:01:04+00:00,@yudhawibowo592,Seru ap pd sombong. Mentang mentang pd pny mobil bagus bagus. Perbincangan itu hrs yg rendah hati. Bkn pamer. Yo rak,0.0,seru ap pd sombong mentang mentang pd pny mobil bagus bagus perbincangan itu hrs yg rendah hati bkn pamer yo rak,Negatif,0.93,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2025-05-25 18:43:09+00:00,@topten5601,Panas dingin elo???<br><br>Kejang2 ya,0.0,panas dingin elobrbrkejang ya,Negatif,0.86,ok,,,,,negative,4,4_bensin_bakar_minyak_bahan
2025-03-26 10:55:28+00:00,@benyanyaan-uy8bh,Tolol aja yg masih bangga banggain mobil listrik kenapa karena biaya perawatannya sdh gak ngotak harga jual kembali nyungsep belum lagi sampah baterenya bikin pencemaran lingkungan. sudahlaah mobil bensin masih terbaik,1.0,tolol aja yg masih bangga banggain mobil listrik kenapa karena biaya perawatannya sdh gak ngotak harga jual kembali nyungsep belum lagi sampah baterenya bikin pencemaran lingkungan sudahlaah mobil bensin masih terbaik,Negatif,0.99,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-05-28 02:23:04+00:00,@benyanyaan-uy8bh,"â€‹@topten5601wajar lu komen kayak gitu, lu IQ jongkok ga ngerti masalah.",0.0,lu komen kayak gitu lu iq jongkok ga ngerti masalah,Negatif,0.98,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2025-03-27 15:34:11+00:00,@cakranugraha-y2d,Sing korupsi siapa? Hati anda bisa nebak,0.0,sing korupsi siapa hati anda bisa nebak,Negatif,0.86,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2025-04-25 20:19:53+00:00,@yudhawibowo592,Fitra eri dh buka pembicaraan politik ini. Hrsnya lanjut. Biar seru. Malah takut ngomong si fitranya,0.0,fitra eri dh buka pembicaraan politik ini hrsnya lanjut biar seru malah takut ngomong si fitranya,Negatif,0.84,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2025-04-25 19:35:49+00:00,@yudhawibowo592,Ngimpilah....pemikiran visioner. Tp pejabatnya .....,1.0,ngimpilahpemikiran visioner tp pejabatnya,Negatif,0.86,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-26 08:03:54+00:00,@grabRS,Kalo robotika..pikirin. Jumlah pengangguran di Indonesia...melonjak...pikirrr !  Jgn cuma enaknya doank ! Corona / covid 19 ya jg berasal dr cina..yg makannya juga Rakus... !  Pasar tradisional jg di cina penyumbang virus corona,0.0,kalo robotikapikirin jumlah pengangguran di indonesiamelonjakpikirr jgn cuma enaknya doank corona covid ya jg berasal dr cinayg makannya juga rakus pasar tradisional jg di cina penyumbang virus corona,Negatif,0.93,ok,,,,,negative,8,8_indonesia_rata_bumn_motor
2025-03-26 08:00:05+00:00,@lagimens6885,"Hati2 para konten kreator, helmy yahya sih anak palembang yg lagi kesurupan sedang mengincar para konten kreator pemula. Sama penyabung ayam, polisi, tni gak ada suaranya sih helmy yahya. Yg beginian bagusnya gagal menjadi anggota dewan pemeras rakyat, DPR.",0.0,hati para konten kreator helmy yahya sih anak palembang yg lagi kesurupan sedang mengincar para konten kreator pemula sama penyabung ayam polisi tni gak ada suaranya sih helmy yahya yg beginian bagusnya gagal menjadi anggota dewan pemeras rakyat dpr,Negatif,0.98,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2025-03-26 11:12:06+00:00,@extraTime836,"@ZeroXSEED Justru kalau dalam kota, orang eropa banyakan pake kendaraan umum atau sepeda listrik. EV malah gak laku. Coba aja lihat parkiran di amsterdam, per jam bisa sampe 100 rebu, udah gitu susah pula cari nya.",0.0,justru kalau dalam kota orang eropa banyakan pake kendaraan umum atau sepeda listrik electric vehicle malah gak laku coba aja lihat parkiran di amsterdam per jam bisa sampe rebu udah gitu susah pula cari nya,Negatif,0.92,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-05-27 04:26:15+00:00,@donieamstrong3754,Lagian bagi para penggemar otomotof mobil listrik hanya mobil mainan,0.0,lagian bagi para penggemar otomotof mobil listrik hanya mobil mainan,Negatif,0.95,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-05-27 07:51:28+00:00,@extraTime836,@donieamstrong3754 Kemarin aja BYD ada kasus kebakaran bang... Padahal cuma diantepin doang 3 hari ðŸ˜±ðŸ˜±ðŸ˜±,0.0,kemarin aja byd ada kasus kebakaran bang padahal cuma diantepin doang hari,Negatif,0.96,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-26 07:16:35+00:00,@made46,"dari percakapan beliau berdua. saya merasa kendaraan baik bensin dan listrik akan terus menggempur pasar indonesia, saya jg dengar tips mobil pertama,kedua, ketiga, keempat dst dalam sebuah keluarga. bukankah dengan banyak kendaraan yg dimiliki tiap orang akan membuat jalanan semakin macet? apakah solusi kemacetan hanya dengan cara memperluas infrastruktur jalan terus menerus seiring bertambah kendaraan? mohon maaf jika pertanyaan salah atau kurang etis ðŸ™ karena dibenak saya kemacetan yang makin parah jadi momok menakutkan terutama daerah perkotaan. terimakasih.ðŸ™ðŸ»",14.0,dari percakapan beliau berdua saya merasa kendaraan baik bensin dan listrik akan terus menggempur pasar indonesia saya jg dengar tips mobil pertamakedua ketiga keempat dst dalam sebuah keluarga bukankah dengan banyak kendaraan yg dimiliki tiap orang akan membuat jalanan semakin macet apakah solusi kemacetan hanya dengan cara memperluas infrastruktur jalan terus menerus seiring bertambah kendaraan mohon maaf jika pertanyaan salah atau kurang etis karena dibenak saya kemacetan yang makin parah jadi momok menakutkan terutama daerah perkotaan terimakasih,Negatif,0.86,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-26 07:14:27+00:00,@amitebra,"Disini dalang politisi busuk yg menentukan, gak boleh ada industri mobil nasional, harus impor CBU atau CKD... masih beruntung dalang mau main TKDN 50% - 60%, ritel sih manut waee...ðŸ˜„ðŸ¥±ðŸ™ˆðŸ˜",0.0,disini dalang politisi busuk yg menentukan gak boleh ada industri mobil nasional harus impor cbu atau ckd masih beruntung dalang mau main tkdn ritel sih manut waee,Negatif,0.96,ok,,,,,negative,0,0_mobil_beli_harga_ada
2025-04-25 19:27:58+00:00,@yudhawibowo592,Bisaaaa......bisa korupsi berjamaah,0.0,bisaabisa korupsi berjamaah,Negatif,0.96,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-04-25 18:49:48+00:00,@yudhawibowo592,Yg berantas jg ikut korupsi jg. Piye to...lingkaran iblis,0.0,yg berantas jg ikut korupsi jg piye tolingkaran iblis,Negatif,0.96,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2025-03-26 05:25:56+00:00,@FreddyGunawan,SDA melimpah. Sdm rendah. Gimana mo maju?ðŸ˜‚,0.0,sda melimpah sdm rendah gimana mo maju,Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-04-25 18:59:01+00:00,@yudhawibowo592,Di negri ini gak ad mkn siang gratis boss. Kencing aj byr 2000,0.0,di negri ini gak ad mkn siang gratis boss kencing aj byr,Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-26 04:50:55+00:00,@stefanusb.w.7746,Bagus banget Bung Helmy. Sempat ninggalin Bung Helmy karena masuk2 politik yg bukan keahlian anda. Sok keluar aja dari PSI. Sangat mengganggu image anda,0.0,bagus banget bung helmy sempat ninggalin bung helmy karena masuk politik yg bukan keahlian anda sok keluar aja dari psi sangat mengganggu image anda,Negatif,0.93,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2025-04-25 18:21:23+00:00,@yudhawibowo592,Omongannya  pak fitra gak konsekuen. Org disuruh jgn beli mobil byk byk eh dia sendiri mobile lebih dr 10..piye to,0.0,omongannya pak fitra gak konsekuen org disuruh jgn beli mobil byk byk eh dia sendiri mobile lebih dr piye to,Negatif,0.93,ok,,,,,negative,0,0_mobil_beli_harga_ada
2025-04-25 18:12:05+00:00,@yudhawibowo592,Tambah aki wae mas. Telu po papat akine ngono. Kadang2 aneh emang pak fitra iku. Ngomong gak konsisten. Org punya mobil kt nya jgn emosi beli mobil byk byk. Dek ne due mobil 20. Sing bner sing endi kui omongane....,0.0,tambah aki mobil wae mas telu po papat akine ngono kadang aneh emang pak fitra iku ngomong gak konsisten org punya mobil kt nya jgn emosi beli mobil byk byk dek ne due mobil sing bner sing endi kui omongane,Negatif,0.92,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-26 10:53:02+00:00,@rontheoracle,"@mainmaingames1464Â  Waktunya kita istirahat, gak mungkin istirahatnya selama tungguin EV selesai cas dari 15% sampai 95%.",0.0,waktunya kita istirahat gak mungkin istirahatnya selama tungguin electric vehicle selesai mengisi daya dari sampai,Negatif,0.88,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-26 21:09:41+00:00,@cepnoki,betul ... udah gitu pas di rest area casan penuh krn ada antrian org lain lg ngecas jg,1.0,betul udah gitu pas di istirahat area charger penuh krn ada antrian org lain lg charging jg,Negatif,0.95,ok,,,,,negative,12,12_charger_portable_wall_charging
2025-04-25 19:13:20+00:00,@yudhawibowo592,Susah susah amat. Mudik ke desa gak ad buat ngecas mobil. Mending naik kijang super. Hbs tinggal isi pertalite. Langganan pertamina lg. Awas lo klau kalian beli mobil listrik ntar pertamina bs bangkrut. Gak pd jiwa nasionalis nih.,0.0,susah susah amat mudik ke desa gak ad buat charging mobil mending naik kijang super hbs tinggal isi pertalite langganan pertamina lg awas lo klau kalian beli mobil listrik ntar pertamina bs bangkrut gak pd jiwa nasionalis nih,Negatif,0.98,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-26 03:53:47+00:00,@educonomy7763,si Eko Racing tuh paling yg diomongin om Fitra yg ngakunya produk hemat BBM. Jualan agama doang padahal ðŸ˜‚,0.0,si eko racing tuh paling yg diomongin om fitra yg ngakunya produk hemat bahan bakar minyak jualan agama doang padahal,Negatif,0.93,ok,,,,,negative,4,4_bensin_bakar_minyak_bahan
2025-12-23 01:16:16+00:00,@ezshanaruna2800,â€‹@funandfine3613kita berdebat dan mengkritik aja ga digubrisin apalagi diam ga bersuara ðŸ˜‚,0.0,berdebat dan mengkritik aja ga digubrisin apalagi diam ga bersuara,Negatif,0.93,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2025-03-26 03:51:14+00:00,@paralaxm,@Ronind100Â  google aja mobil listrik diceburkan kapal,0.0,google aja mobil listrik diceburkan kapal,Negatif,0.84,ok,,,,,negative,3,3_electric_vehicle_air_listrik
2025-03-26 03:10:43+00:00,@kiwienjoydeh,"Kalo DPR masih di isi orang-2 yg ada sekarang ini, jangan berharap deh Indonesia bakal tegas terhadap koruptor he..he..he..",0.0,kalo dpr masih di isi orang yg ada sekarang ini jangan berharap deh indonesia bakal tegas terhadap koruptor hehehe,Negatif,0.92,ok,,,,,negative,8,8_indonesia_rata_bumn_motor
2025-05-27 04:29:40+00:00,@donieamstrong3754,Pembangkit listrik tetap dari barubara ya sama aja,0.0,pembangkit listrik tetap dari barubara ya sama aja,Negatif,0.88,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-04-26 05:59:10+00:00,@sayuran_sehat,biasa Helmy sok keminter,3.0,biasa helmy sok keminter,Negatif,0.96,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2025-05-22 19:33:35+00:00,@fahrinuralim557,"sok tau bgtðŸ˜…, pdhl om fitra orng otomotif harusnya lebih tau",4.0,sok tau bgt pdhl om fitra orng otomotif harusnya lebih tau,Negatif,0.95,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-26 02:10:06+00:00,@bambangsulistio3288,Mobil listrik dipasaran dijual tanpa ban cadangan. Hanya mengandalkan pompa angin &amp,,mobil listrik dipasaran dijual tanpa ban cadangan. hanya mengandalkan pompa angin,Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-26 02:05:14+00:00,@muhammadramadhani1273,"Naik sepeda aja dulu,  blm mampu beli mobil listrik",1.0,naik sepeda aja dulu blm mampu beli mobil listrik,Negatif,0.96,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-04-25 20:14:11+00:00,@yudhawibowo592,Btul bgt itu. Disyukuri. Punyanya cm kaki ya disyukuri jln kaki aj.yg penting sehat. Klau beli baru trus songong dijln hbs itu tabrakan kaki diamputasi. Baru sadar...,0.0,btul bgt itu disyukuri punyanya cm kaki ya disyukuri jln kaki ajyg penting sehat klau beli baru trus songong dijln hbs itu tabrakan kaki diamputasi baru sadar,Negatif,0.86,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2025-03-26 00:30:51+00:00,@samuelhidayat9599,"Indonesia blm bisa berantas korupsi , kebijakan , dan preman tdk diberantas ...bgmna mungkin usaha mau maju .msh berdebat ttg agama dll ...bukan masa depan bangsa bgmna hrs maju",1.0,indonesia blm bisa berantas korupsi kebijakan dan preman tdk diberantas bgmna mungkin usaha mau maju msh berdebat ttg agama dll bukan masa depan bangsa bgmna hrs maju,Negatif,0.96,ok,,,,,negative,8,8_indonesia_rata_bumn_motor
2025-04-25 19:39:37+00:00,@yudhawibowo592,Btul bgt. Yg salah ya pejabatnya. Knp bs Buat undang undang buat ormas ap LSM.,0.0,btul bgt yg salah ya pejabatnya knp bs buat undang undang buat ormas ap lsm,Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-25 22:56:47+00:00,@AfterUsOnlySilence,Ev akan berjaya jika support pemerintah nyata!<br>Charging station masih minim bahkan di kota besar apa lg di daerah. Gmn org2 pada mau pindah dgn cepat ke ev?,0.0,electric vehicle akan berjaya jika support pemerintah nyatabrcharging station masih minim bahkan di kota besar apa lg di daerah gmn org pada mau pindah dgn cepat ke electric vehicle,Negatif,0.96,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-25 22:24:38+00:00,@lif673,Kalo dah banyak dipajakinðŸ˜‚,5.0,kalo dah banyak dikenakan pajak,Negatif,0.86,ok,,,,,negative,9,9_pemerintah_bantuan_pajak_ubah
2025-03-25 22:19:40+00:00,@rudymulianto2399,Upahnya g murah. Etos kerjanya yg membuat barang menjadi murah . 1:4-8 di banding negara lain .,0.0,upahnya g murah etos kerjanya yg membuat barang menjadi murah di banding negara lain,Negatif,0.86,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-25 21:51:14+00:00,@ratnasuminar4516,Bensin atau solar....listrik bisa nyusahin ðŸ˜‚,0.0,bensin atau solarlistrik bisa nyusahin,Negatif,0.92,ok,,,,,negative,4,4_bensin_bakar_minyak_bahan
2025-04-25 20:07:28+00:00,@yudhawibowo592,2 presiden aj berturut turut pebisnis. Lupa ya sampeyan. Gak ad mkn siang gratis bung....,0.0,presiden aj berturut turut pebisnis lupa ya sampeyan gak ad mkn siang gratis bung,Negatif,0.86,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2025-03-25 20:59:21+00:00,@rzaultra165,"m4s eri ini kmarin di tv disuruh berpendapat layaknya profesional otomotif (soal bbm),malah jadi bu22erp meragukan. padahal udh kagum2,udh ditunggu,tiba2 malah jadi org awam yg gak tau menau,jadi aneh,jadi gak ada fungsinya selain nama besarnya yg entah digunakan untuk apa waktu acara itu.",0.0,ms eri ini kmarin di tv disuruh berpendapat layaknya profesional otomotif soal bbmmalah jadi buerp meragukan padahal udh kagumudh ditunggutiba malah jadi org awam yg gak tau menaujadi anehjadi gak ada fungsinya selain nama besarnya yg entah digunakan untuk apa waktu acara itu,Negatif,0.86,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-04-25 20:25:14+00:00,@yudhawibowo592,Gak konsekuen khan orgnya. Orang lain disaranin ma dia hrs beli mobil satu aj sesuai kebutuhan. Dia sendiri mobilnya lebih dr 10,0.0,gak konsekuen khan orgnya orang lain disaranin ma dia hrs beli mobil satu aj sesuai kebutuhan dia sendiri mobilnya lebih dr,Negatif,0.89,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-25 20:51:32+00:00,@Ayrafamilyareyouhappy,"Jangan beli mobil listrik karena regulasi bebas gnjil genap, bebas pajak. Ingatlah regulasi bisa berubah sewaktu waktu",0.0,jangan beli mobil listrik karena regulasi bebas gnjil genap bebas pajak ingatlah regulasi bisa berubah sewaktu waktu,Negatif,0.96,ok,,,,,negative,9,9_pemerintah_bantuan_pajak_ubah
2025-04-25 19:17:06+00:00,@yudhawibowo592,Sama boss...kita pecinta kijang grand extra. Mereka mereka itu gak kyak kita yak langganan pertamina. Ntar klau pertamina gak ad yg beli gmn? Khan bs bahaya org pertaminanya. Bisa di phk. Krn gak ad yg beli bensin. Mikiiiirrrr,0.0,sama bosskita pecinta kijang grand extra mereka mereka itu gak kyak kita yak langganan pertamina ntar klau pertamina gak ad yg beli gmn khan bs bahaya org pertaminanya bisa di phk krn gak ad yg beli bensin mikiirr,Negatif,0.84,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-26 01:24:50+00:00,@Elzynca,Murahan seagull,0.0,murahan seagull,Negatif,0.98,ok,,,,,negative,2,2_brio_kuda_suzuki_aja
2025-03-25 16:57:52+00:00,@bangajik5240,Alesanya bukan green energy tapi mengurangi biaya apbn buat subsidi bensin klo 70% ajh pake mobil liatrik udh hebat brpa ratus trilyun tuh,16.0,alesanya bukan green energi tapi mengurangi biaya apbn buat bantuan pemerintah bensin klo ajh pake mobil liatrik udh hebat brpa ratus trilyun tuh,Negatif,0.96,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-04-20 08:32:01+00:00,@henrydarato1141,"Apanya sih subsidi bensin.<br>Ingat, kita gak pernah tahu berap harga dasarnya bensin.<br>Yang pasti bensin ini monopolinya pertamina, penjabatnya ancur dan korup.<br><br>Nonsense ngomongin subsidi. Ini negeri anjing anjingan",0.0,apanya sih bantuan pemerintah bensinbringat kita gak pernah tahu berap harga dasarnya bensinbryang pasti bensin ini monopolinya pertamina penjabatnya ancur dan korupbrbrnonsense ngomongin bantuan pemerintah ini negeri anjing anjingan,Negatif,0.99,ok,,,,,negative,4,4_bensin_bakar_minyak_bahan
2025-05-27 04:23:00+00:00,@donieamstrong3754,Subsidi kok harga bensin gk jauh sama pom swasta,1.0,bantuan pemerintah kok harga bensin gk jauh sama pom swasta,Negatif,0.92,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-25 16:46:22+00:00,@pirlansah1399,"Secara ga langsung pemerintag tertampar dengan obrolan ini ðŸ˜‚ itu juga kalo sadar pemerintah nya, kalo kaga mah tetep pasang muka tebal",0.0,secara ga langsung pemerintag tertampar dengan obrolan ini itu juga kalo sadar pemerintah nya kalo kaga mah tetep pasang muka tebal,Negatif,0.92,ok,,,,,negative,9,9_pemerintah_bantuan_pajak_ubah
2025-03-26 05:26:47+00:00,@FreddyGunawan,Rav 4 phev harga ga ngotakðŸ˜‚,0.0,rav plug in hybrid electric vehicle harga ga ngotak,Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-25 16:15:33+00:00,@ekachandrasetiadi6358,"Jepang terlalu lama mendominasi mobil,dan tdk mau alih teknologi,sekarang jepang kalang kabut dgn masuk nya mobil China",0.0,jepang terlalu lama mendominasi mobildan tdk mau alih teknologisekarang jepang kalang kabut dgn masuk nya mobil china,Negatif,0.93,ok,,,,,negative,7,7_jepang_china_cina_mobil
2025-03-25 15:37:45+00:00,@gangsaladikarno197,"MONOPOLI... coba di bahas om,  YAMAHA HONDA khusus motor roda dua. KONSUMEN SANGAT DI RUGIKAN. Honda chassis gampang korosi dan kropos. Harga motor ga masuk akal. YAMAHA boros dan eletrik gampang rusak. Motor mereka mirip mirip. Kenapa hanya mereka berdua. Apakah yakin tidak ada MONOPOLI ?",0.0,monopoli coba di bahas om yamaha honda khusus motor roda dua konsumen sangat di rugikan honda chassis gampang korosi dan kropos harga motor ga masuk akal yamaha boros dan eletrik gampang rusak motor mereka mirip mirip kenapa hanya mereka berdua apakah yakin tidak ada monopoli,Negatif,0.98,ok,,,,,negative,0,0_mobil_beli_harga_ada
2025-03-25 15:37:31+00:00,@jejaktikus7115,Teknologi harus dicuri atau Reverse Engineering. Nakal2 dikit gppðŸ˜‚ðŸ˜‚ðŸ˜‚,0.0,teknologi harus dicuri atau reverse engineering nakal dikit gpp,Negatif,0.86,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-04-25 18:29:47+00:00,@yudhawibowo592,Pembicaranya pd sombong mobil di byk bykin. Yg satu bilang lebih dr sepuluh yg satunya bilang 3 mobil. Istri direktur segala. Lagian jln di indonesia cm sgtu sgtunya. Gak nambah nambah. Sy yg manajer penitipan helm aj gak sombong kok. Cm pny honda beat th 2012 yg karburator.,0.0,pembicaranya pd sombong mobil di byk bykin yg satu bilang lebih dr sepuluh yg satunya bilang mobil istri direktur segala lagian jln di indonesia cm sgtu sgtunya gak nambah nambah sy yg manajer penitipan helm aj gak sombong kok cm pny honda beat th yg karburator,Negatif,0.93,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-25 14:24:12+00:00,@wanabuddd001,"hehehe mobil ICE dipake 20 tahun ya gitu2 aja, selama sparepart rajin di ganti, klo pake ev memang cost pemakaiannya jauh tereduce eits tapi coba tunggu 10 tahun potongan cost diawal td akan terbayarkan disana, belum lagi memang sih irit ditahun pertama tapi pas tahun kedua saat battery health menurun blm tentu bisa seirit sebelumnya, amerika eropa dan jepang mereka balik pake ice bukan karna kalah sama cina tapi mereka sadar pemakaian ev itu tak jauh lebih murah dari ice, inget loh mereka itu sdm tinggi bukan sdm rendah kyk indo yg gampang dibodohin ðŸ˜‚ðŸ˜‚",2.0,hehehe mobil ice dipake tahun ya gitu aja selama suku cadangrajin di ganti klo pake electric vehicle memang cost pemakaiannya jauh tereduce eits tapi coba tunggu tahun potongan cost diawal uji coba jalan akan terbayarkan disana belum lagi memang sih hemat ditahun pertama tapi pas tahun kedua saat baterai health menurun blm tentu bisa seirit sebelumnya amerika eropa dan jepang mereka balik pake ice bukan karna kalah sama cina tapi mereka sadar pemakaian electric vehicle itu tak jauh lebih murah dari ice inget loh mereka itu sdm tinggi bukan sdm rendah kyk indo yg gampang dibodohin,Negatif,0.98,ok,,,,,negative,1,1_baterai_harga_mobil_tahun
2025-03-25 17:58:03+00:00,@ayubanto63,"Aduhh tongðŸ˜‚, kebijakan pemerintah beralih ke ev, udah telat bwd udah bangun pabrik di Subang, siap2 aj pabrikan Jepang babak belur ðŸ˜‚,",0.0,aduhh tong kebijakan pemerintah beralih ke electric vehicle udah telat bwd udah bangun pabrik di subang siap aj pabrikan jepang babak belur,Negatif,0.96,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
2025-03-25 18:59:19+00:00,@gostinosarwendo777,Cb cek lg apa yg dibuat sm kebijakan pemerintah Amerika n eropa soal penjualan mobil ev China dsana ðŸ˜ saking paniknya smp hrs dijegal Krn mereka gak mampu bersaing.,0.0,cb cek lg apa yg dibuat sm kebijakan pemerintah amerika n eropa soal penjualan mobil electric vehicle china dsana saking paniknya smp hrs dijegal krn mereka gak mampu bersaing,Negatif,0.91,ok,,,,,negative,7,7_jepang_china_cina_mobil
2025-03-25 14:17:01+00:00,@fatcrruise6508,Mobil HEV itu beneran gak irit. Udah maintainnya lebih mahal trus energy consumptionnya jg gak irit. Mending PHEV.,1.0,mobil hybrid electric vehicle itu beneran gak hemat udah memeliharanya lebih mahal trus energi consumptionnya jg gak hemat mending plug in hybrid electric vehicle,Negatif,0.96,ok,,,,,negative,-1,-1_mobil_vehicle_electric_listrik
